ID,precipitation (mm),electricity_shutdown
17602.0,0.05463014635855573,0
17603.0,0.09572509542400964,0
17604.0,0.1411491776043094,0
17605.0,0.3797244313606093,0
17606.0,0.5908844301787868,0
17607.0,4.060473037016028,0
17608.0,4.244655302214587,0
17609.0,3.445467620798536,0
17610.0,5.207168960397521,0
17611.0,1.3458540530137992,0
17612.0,1.0041905810397227,0
17613.0,2.6215093353418393,0
17614.0,1.3189346499659367,0
17615.0,0.34582629980194646,0
17616.0,0.11117155933608219,0
17617.0,0.01633639546864185,0
17618.0,0.06204372562592675,0
17619.0,0.44551760983955124,0
17620.0,0.45095033220627717,0
17621.0,0.6664967886912905,0
17622.0,0.9238758102564423,0
17623.0,0.5136790731076328,0
17624.0,0.3626412735805481,0
17625.0,-0.04758664537127216,0
17626.0,0.03165608194614128,0
17627.0,0.06443261071842976,0
17628.0,0.043883931104241436,0
17629.0,0.3847809400777452,0
17630.0,20.788174225911746,0
17631.0,7.395534270757732,0
17632.0,4.355354277812327,0
17633.0,1.611871814103414,0
17634.0,2.6904078419170676,0
17635.0,0.5928749228628724,0
17636.0,0.5445317417943432,0
17637.0,0.391733910133641,0
17638.0,0.010302827994530805,0
17639.0,0.018386127229572224,0
17640.0,0.02956671324554344,0
17641.0,-0.0038083347053104455,0
17642.0,0.09331751866685728,0
17643.0,0.15914038937797212,0
17644.0,0.1608079781651422,0
17645.0,0.06249828255412687,0
17646.0,-0.012584403698020497,0
17647.0,-0.01495831355919941,0
17648.0,0.037782863742251316,0
17649.0,-0.03879397091442904,0
17650.0,0.027098044061285465,0
17651.0,0.03154711699279367,0
17652.0,0.030187684346355548,0
17653.0,0.14959314859414927,0
17654.0,3.256355703632252,0
17655.0,8.529375148680147,0
17656.0,8.441808090790257,0
17657.0,6.377146144732213,0
17658.0,0.9014467078427708,0
17659.0,0.23865476588749696,0
17660.0,0.41096918939025606,0
17661.0,0.34467458867654677,0
17662.0,0.28070940402805206,0
17663.0,0.5761927814485328,0
17664.0,0.7209897796648363,0
17665.0,1.8820787155320886,0
17666.0,0.5364845685457869,0
17667.0,1.8654417900530693,0
17668.0,0.9686168455344799,0
17669.0,1.9947483629480556,0
17670.0,1.911001898895118,0
17671.0,0.578731116513117,0
17672.0,0.590934131482741,0
17673.0,1.002559894772844,0
17674.0,0.5071579896347899,0
17675.0,5.0884262214271,0
17676.0,5.077403189069066,0
17677.0,1.299160682796118,0
17678.0,0.8527944323618377,0
17679.0,0.24740042491913752,0
17680.0,0.23734364346708522,0
17681.0,1.9540303354333197,0
17682.0,0.881121450625557,0
17683.0,0.5609004495941714,0
17684.0,0.5694276673905448,0
17685.0,1.6512462359861773,0
17686.0,0.4500393960113612,0
17687.0,1.3569941231152038,0
17688.0,1.1665183636100296,0
17689.0,0.6925388467435108,0
17690.0,0.23237365499351914,0
17691.0,0.4572701500658848,0
17692.0,0.7830707467138549,0
17693.0,0.8879082096808587,0
17694.0,1.7507929309904289,0
17695.0,2.2051753189667496,0
17696.0,0.8382850183102887,0
17697.0,-0.04900351838637135,0
17698.0,0.07772387536352537,0
17699.0,0.12689779708683574,0
17700.0,0.15253317868331828,0
17701.0,0.23958351943454076,0
17702.0,0.21502242816775405,0
17703.0,0.9618117853497677,0
17704.0,1.0483769059012464,0
17705.0,0.43604428486218266,0
17706.0,0.13817578282116652,0
17707.0,0.12389732303290596,0
17708.0,0.06166391115642722,0
17709.0,0.4966710997266106,0
17710.0,0.2172476446637319,0
17711.0,0.11858974066788544,0
17712.0,0.043197001727534434,0
17713.0,0.07287030752392659,0
17714.0,0.015148744681000748,0
17715.0,0.024132031971919987,0
17716.0,0.07251105402346214,0
17717.0,-0.0040768152850125805,0
17718.0,0.025144994130022524,0
17719.0,0.03359513351932747,0
17720.0,0.05489273755824853,0
17721.0,0.54845207220652,0
17722.0,0.09345817419582247,0
17723.0,0.1252436246405198,0
17724.0,0.10230175293012245,0
17725.0,0.21567453730802066,0
17726.0,0.29065404652302473,0
17727.0,0.4066750741121393,0
17728.0,11.598468724651182,0
17729.0,0.8216615567679613,0
17730.0,0.3137918165169845,0
17731.0,0.11399366138215244,0
17732.0,0.0886992847962969,0
17733.0,0.1138337102064654,0
17734.0,0.13460554821329848,0
17735.0,0.043157260507209916,0
17736.0,0.06962315881284753,0
17737.0,0.009198280216836274,0
17738.0,0.016740642882719092,0
17739.0,0.09491104310978082,0
17740.0,0.078901121682253,0
17741.0,0.011213308798349197,0
17742.0,0.03902049098945304,0
17743.0,0.01747452838537389,0
17744.0,0.035639197017162116,0
17745.0,0.7071738184903822,0
17746.0,0.07359173143394726,0
17747.0,0.12930135212353763,0
17748.0,0.0613267733243229,0
17749.0,1.0452746111240043,0
17750.0,0.7258268124122627,0
17751.0,1.4612695232857889,0
17752.0,3.6970608447956,0
17753.0,2.189276258101721,0
17754.0,0.2524199675613418,0
17755.0,0.12799544287100711,0
17756.0,0.12084360370709649,0
17757.0,0.38702299935749096,0
17758.0,0.07081421848371461,0
17759.0,0.02394974208607059,0
17760.0,0.015382663151356668,0
17761.0,0.01408028078533341,0
17762.0,0.0172123398186097,0
17763.0,0.007024827672591216,0
17764.0,-0.012450886205846112,0
17765.0,-0.00785429986756736,0
17766.0,0.02008937070941874,0
17767.0,0.02212879172228277,0
17768.0,0.036815911945850155,0
17769.0,0.3085018508817518,0
17770.0,0.04795971209882299,0
17771.0,0.12589592869704053,0
17772.0,0.11605106022363057,0
17773.0,0.06210757269108802,0
17774.0,0.07088725307577581,0
17775.0,0.3190296538400754,0
17776.0,0.17085310761635195,0
17777.0,0.3001222697469328,0
17778.0,2.4290211314093373,0
17779.0,0.2507183262244341,0
17780.0,0.2118671382255474,0
17781.0,-0.06659382116832796,0
17782.0,-0.011844486380702346,0
17783.0,0.03857096364277118,0
17784.0,0.03127298371560505,0
17785.0,0.030702952463716293,0
17786.0,0.007996263540595572,0
17787.0,0.007779493646862312,0
17788.0,0.0038406365829013467,0
17789.0,-0.0013147778714844294,0
17790.0,0.001095215161732721,0
17791.0,0.02654044794235022,0
17792.0,0.015582255297018344,0
17793.0,0.019121967952447305,0
17794.0,0.045432321452119284,0
17795.0,0.055134260020394954,0
17796.0,0.05713228195388731,0
17797.0,0.0844627809181342,0
17798.0,0.16480028475627967,0
17799.0,0.4266579010282049,0
17800.0,0.3175440309899595,0
17801.0,0.2276383496515786,0
17802.0,0.2387434824364142,0
17803.0,0.05463955711326274,0
17804.0,0.040003667808303556,0
17805.0,-0.05079825433347068,0
17806.0,0.03589201140537435,0
17807.0,0.041502882249627726,0
17808.0,0.0013183065447458509,0
17809.0,0.007756888152207708,0
17810.0,0.008599256261745403,0
17811.0,0.010439989379486647,0
17812.0,-0.004461617812157481,0
17813.0,0.0008299340148824053,0
17814.0,0.004298297448503241,0
17815.0,0.00074248994173709,0
17816.0,0.06007928173604876,0
17817.0,0.009297995811537951,0
17818.0,0.03196989228361674,0
17819.0,0.23159437141737743,0
17820.0,0.20363459893627137,0
17821.0,0.16686107822174168,0
17822.0,0.1042745895282991,0
17823.0,0.055954705759443946,0
17824.0,0.13390326879425304,0
17825.0,0.20050215003293342,0
17826.0,0.22628231386475217,0
17827.0,0.33155343531477555,0
17828.0,0.15624221544621053,0
17829.0,0.004519291614228038,0
17830.0,0.04437609881062049,0
17831.0,0.05542098682253682,0
17832.0,0.009823931057886648,0
17833.0,0.03181992076934298,0
17834.0,0.08388113664375457,0
17835.0,0.01882121436587142,0
17836.0,0.0015480802782030234,0
17837.0,0.000897601626083544,0
17838.0,-0.008017693039387375,0
17839.0,-0.00039517045141124196,0
17840.0,0.043487908736043746,0
17841.0,0.18829536476800696,0
17842.0,0.0420622440859999,0
17843.0,0.03883581009881226,0
17844.0,0.02533526353453075,0
17845.0,0.03834097189000302,0
17846.0,0.06241273134304759,0
17847.0,0.022782232290061932,0
17848.0,0.010492659506050495,0
17849.0,-0.007416909967707996,0
17850.0,0.06333063898015567,0
17851.0,0.016203537581912453,0
17852.0,0.033426845122708326,0
17853.0,-0.023891803146678492,0
17854.0,0.024700432404334227,0
17855.0,0.07959399982482984,0
17856.0,0.004288051599633025,0
17857.0,0.0011121338032977768,0
17858.0,-0.0027231641909103987,0
17859.0,0.0011581739228752608,0
17860.0,0.07744872398284858,0
17861.0,-0.004014586779047202,0
17862.0,-0.004656584251670259,0
17863.0,-0.004706046981047984,0
17864.0,-0.004326177774935436,0
17865.0,0.07639711019485135,0
17866.0,0.03269298476256588,0
17867.0,0.05027543843421434,0
17868.0,0.11087441650009924,0
17869.0,0.11364606460099333,0
17870.0,0.12457072548020873,0
17871.0,0.527038523376482,0
17872.0,0.2747135991429729,0
17873.0,0.08331177168045933,0
17874.0,0.048022711933537576,0
17875.0,0.04506832373182512,0
17876.0,0.06875776020491536,0
17877.0,0.30101180012941786,0
17878.0,0.05244983595479441,0
17879.0,0.028389456395771617,0
17880.0,0.013146968764417899,0
17881.0,0.007308476579282741,0
17882.0,-0.010221128356333986,0
17883.0,0.0018700473140180751,0
17884.0,-0.002242867478459365,0
17885.0,-0.000928178749172337,0
17886.0,0.0023189352943038255,0
17887.0,0.0030686348000731334,0
17888.0,0.006713230520257019,0
17889.0,-0.0013876444153104184,0
17890.0,0.019460098633890643,0
17891.0,0.02255357587827761,0
17892.0,0.01323870592876919,0
17893.0,0.04772778749992529,0
17894.0,0.039324519833563665,0
17895.0,0.5127751322502344,0
17896.0,0.1086032488929039,0
17897.0,0.09847368605459655,0
17898.0,0.5676096111689545,0
17899.0,0.04104566217590028,0
17900.0,0.03368102302538184,0
17901.0,0.005785246371857344,0
17902.0,0.0015638604608232964,0
17903.0,0.0036669101074000565,0
17904.0,0.003832367705680517,0
17905.0,-0.00010591266660947563,0
17906.0,-0.0047548470182894875,0
17907.0,0.004264715012031961,0
17908.0,0.01678874562540822,0
17909.0,0.22364165781046288,0
17910.0,0.11027457844477459,0
17911.0,0.014357512221672086,0
17912.0,-0.006732566557361652,0
17913.0,-0.009444905060635278,0
17914.0,0.042984487749653966,0
17915.0,0.11809170120357049,0
17916.0,0.13310697082802256,0
17917.0,0.7679937607654481,0
17918.0,0.8550891972932849,0
17919.0,2.1352885667195296,0
17920.0,13.80952782221079,0
17921.0,1.9867132005807304,0
17922.0,0.5646009127192222,0
17923.0,0.22386697516873955,0
17924.0,0.22362406144320024,0
17925.0,0.380060778767976,0
17926.0,0.33048258173272665,0
17927.0,2.4669268613944078,0
17928.0,1.9970624913549617,0
17929.0,0.3876296710416011,0
17930.0,0.18112642191321235,0
17931.0,0.4156330206792299,0
17932.0,0.9061896457254303,0
17933.0,1.222905841731075,0
17934.0,1.8258777504746604,0
17935.0,2.0134200891742235,0
17936.0,1.1225829807515306,0
17937.0,0.03131678663843562,0
17938.0,0.1786828675768042,0
17939.0,0.3975530412076832,0
17940.0,3.9987667517879664,0
17941.0,1.8176453348362431,0
17942.0,2.4648610067982846,0
17943.0,1.7255354627419206,0
17944.0,1.117407073124412,0
17945.0,2.0471840568931596,0
17946.0,0.8262237713720776,0
17947.0,0.6616452546021705,0
17948.0,0.4187080358184443,0
17949.0,0.1681960286175725,0
17950.0,0.16985288615606142,0
17951.0,1.719501906421238,0
17952.0,1.1656161270541006,0
17953.0,0.3640396837986218,0
17954.0,2.5927449048032996,0
17955.0,0.9691950894388783,0
17956.0,0.4322786300713069,0
17957.0,0.5574991943007617,0
17958.0,2.610112614627066,0
17959.0,0.8868497376480762,0
17960.0,1.2031240851294915,0
17961.0,2.989583996055262,0
17962.0,0.3012336509336825,0
17963.0,0.35179774969736755,0
17964.0,0.2123870788203656,0
17965.0,0.2521261069417314,0
17966.0,0.395721256141702,0
17967.0,4.803386589619774,0
17968.0,0.957264734207479,0
17969.0,0.3572072813053415,0
17970.0,0.6711307480327733,0
17971.0,1.524039637913079,0
17972.0,1.1011755312701066,0
17973.0,3.5214599172430363,0
17974.0,4.679745971265593,0
17975.0,3.7700870826504795,0
17976.0,-0.018709738315912605,0
17977.0,0.19296517824383508,0
17978.0,0.18337484105824972,0
17979.0,0.20893120721740724,0
17980.0,0.359180425049797,0
17981.0,0.20047561759265078,0
17982.0,0.19756297197420616,0
17983.0,0.06366634053982895,0
17984.0,0.05430158330159396,0
17985.0,0.06536565619773171,0
17986.0,0.07144362006487454,0
17987.0,0.1303417835880455,0
17988.0,0.06925725398882432,0
17989.0,0.5011603608745647,0
17990.0,0.2591667811060866,0
17991.0,0.1942907184984374,0
17992.0,0.125283186110924,0
17993.0,0.07509017501217241,0
17994.0,0.06991263482995047,0
17995.0,0.09283305942457681,0
17996.0,0.09012029390416226,0
17997.0,0.0007138797984270195,0
17998.0,0.09144859986196513,0
17999.0,0.08384141555771035,0
18000.0,0.07554751255903597,0
18001.0,0.06132783002417891,0
18002.0,0.06079739373024445,0
18003.0,0.16317492448500864,0
18004.0,0.059083537367485894,0
18005.0,0.041489881022177155,0
18006.0,0.017747230585669793,0
18007.0,0.01679817841233172,0
18008.0,0.04332458531959266,0
18009.0,0.02298063254137267,0
18010.0,0.09798590805471197,0
18011.0,0.06642619358569946,0
18012.0,0.6474624930140334,0
18013.0,1.1164528532321298,0
18014.0,0.09319703517962175,0
18015.0,0.4821210797970601,0
18016.0,0.12218949892655359,0
18017.0,0.25973511121615067,0
18018.0,0.05402578234848593,0
18019.0,0.07603804094964084,0
18020.0,0.0531534134512886,0
18021.0,0.0012215482280044654,0
18022.0,0.019897571166247352,0
18023.0,0.05460840361275732,0
18024.0,0.014194590324447032,0
18025.0,0.012128384103250234,0
18026.0,0.030857348655142613,0
18027.0,0.5007126881677995,0
18028.0,0.06792778404015365,0
18029.0,0.07512301923789588,0
18030.0,0.038700444180111426,0
18031.0,0.02330888400431602,0
18032.0,0.3402014168735139,0
18033.0,2.3713312626027805,0
18034.0,0.04847109178819914,0
18035.0,-0.0011826014589268463,0
18036.0,0.07664527783592484,0
18037.0,0.13687613041174893,0
18038.0,0.17825800320348822,0
18039.0,0.5078110905454983,0
18040.0,0.21823010435287,0
18041.0,0.08050938171070254,0
18042.0,0.0988724833549981,0
18043.0,0.023942890500746827,0
18044.0,0.09706451019601542,0
18045.0,-0.10770000993820072,0
18046.0,0.0018515323560536756,0
18047.0,0.047801483206884654,0
18048.0,0.010300116721128239,0
18049.0,0.006884185172156387,0
18050.0,0.02058264460637299,0
18051.0,0.01916089438332713,0
18052.0,0.0300338756252172,0
18053.0,0.030030041948540698,0
18054.0,0.14477955319884542,0
18055.0,0.5038408636304599,0
18056.0,0.16478203215795387,0
18057.0,0.9082166895410941,0
18058.0,0.33176422901246994,0
18059.0,0.38405480325516084,0
18060.0,0.13564848078342462,0
18061.0,0.2017127802886792,0
18062.0,0.2782969918406893,0
18063.0,0.11376008753764766,0
18064.0,0.06417161726115411,0
18065.0,0.07291288237231269,0
18066.0,0.034117438517868415,0
18067.0,0.04001000916510172,0
18068.0,0.027297228220327818,0
18069.0,0.0004106609717120513,0
18070.0,0.018732956654031574,0
18071.0,0.08112579718319934,0
18072.0,0.03126677077170492,0
18073.0,0.00025345710159835333,0
18074.0,0.018947237744404766,0
18075.0,0.005362051748933949,0
18076.0,-0.0054599842924697994,0
18077.0,0.006535339007875396,0
18078.0,-0.002410209598705859,0
18079.0,0.007246500349638196,0
18080.0,0.023162451300795417,0
18081.0,0.0017540898478467515,0
18082.0,0.027955849748351247,0
18083.0,0.0434077329554069,0
18084.0,0.26739134903551004,0
18085.0,1.391541682714965,0
18086.0,1.8928336595534965,0
18087.0,1.7573941999876166,0
18088.0,2.0166594926485066,0
18089.0,0.11878484734095243,0
18090.0,0.05897757889516564,0
18091.0,0.09254429831716254,0
18092.0,0.38569736062602256,0
18093.0,0.3702980148155328,0
18094.0,0.04742082598854297,0
18095.0,0.012536250711029984,0
18096.0,0.03655363118109983,0
18097.0,0.019220699512121298,0
18098.0,0.002234307111182665,0
18099.0,0.019845150767404507,0
18100.0,0.022481772673480283,0
18101.0,-0.010694697423339505,0
18102.0,0.001467889711714021,0
18103.0,0.009175461390152184,0
18104.0,0.013419683197008148,0
18105.0,0.016736991206509788,0
18106.0,0.05267652317125554,0
18107.0,0.020836551986891105,0
18108.0,0.020546048341727408,0
18109.0,0.054438420453242986,0
18110.0,1.7833058437683027,0
18111.0,0.2108274334613228,0
18112.0,2.888089683729572,0
18113.0,0.8652042336870271,0
18114.0,0.18454990375949312,0
18115.0,0.11438345764902497,0
18116.0,0.07193423055857218,0
18117.0,-0.044502372268597046,0
18118.0,-0.0009893078572425495,0
18119.0,-0.005922020654894999,0
18120.0,-0.0024693027303306914,0
18121.0,-0.01756086389296313,0
18122.0,-0.017265542679789636,0
18123.0,0.005885422639529847,0
18124.0,0.010155987218111229,0
18125.0,-0.010112040195977334,0
18126.0,0.006331772997450469,0
18127.0,0.019136404020308695,0
18128.0,0.014598298259701437,0
18129.0,-0.012231879476841678,0
18130.0,0.02723023695377813,0
18131.0,0.020829759359190847,0
18132.0,0.014551194019527203,0
18133.0,0.03146567428870206,0
18134.0,0.025035350156157044,0
18135.0,0.18535599951320134,0
18136.0,18.900061504661377,0
18137.0,3.3994980863832525,0
18138.0,5.779196182310264,0
18139.0,1.6404860426550645,0
18140.0,1.0758729783289973,0
18141.0,0.6380298166028593,0
18142.0,0.16905022544717724,0
18143.0,0.12652685293535995,0
18144.0,0.08704970724690159,0
18145.0,0.05724616184782244,0
18146.0,0.0076603730883548216,0
18147.0,0.0030204209491024314,0
18148.0,0.014772983744399282,0
18149.0,0.04117808478523266,0
18150.0,-0.010646562295040518,0
18151.0,-0.027558985258475444,0
18152.0,0.0036886329349559155,0
18153.0,-0.021949166381646013,0
18154.0,0.8043416068142293,0
18155.0,0.1358839489985687,0
18156.0,0.1135752235489158,0
18157.0,0.22190799597358407,0
18158.0,13.237684553660554,0
18159.0,0.19353072421561454,0
18160.0,0.29431272077998644,0
18161.0,3.3580045123197277,0
18162.0,1.4097569058787047,0
18163.0,0.054050716472571925,0
18164.0,0.17988645285263852,0
18165.0,0.15752347776473782,0
18166.0,0.02362198859422243,0
18167.0,0.056074786849583225,0
18168.0,0.09159657628365092,0
18169.0,0.11013607244075754,0
18170.0,0.08343052916838684,0
18171.0,0.019244237125354335,0
18172.0,0.04750273088891904,0
18173.0,0.0018918107629229408,0
18174.0,-0.019680714001312716,0
18175.0,0.02015422224949004,0
18176.0,0.007892986707755845,0
18177.0,-0.046681549299391334,0
18178.0,0.046959741925517884,0
18179.0,0.00398454586739283,0
18180.0,0.09930416135136677,0
18181.0,3.1601466743664006,0
18182.0,1.1688732691010961,0
18183.0,0.3557084595749492,0
18184.0,0.17075746870491262,0
18185.0,8.952369452743246,0
18186.0,0.6119821368854544,0
18187.0,0.29292889229636077,0
18188.0,0.5877739029452069,0
18189.0,6.561864130785834,0
18190.0,4.291133000333907,0
18191.0,2.2642294218137575,0
18192.0,3.838934717369618,0
18193.0,0.9503037038859541,0
18194.0,2.600177276189136,0
18195.0,0.6830363731448008,0
18196.0,0.9963389703906861,0
18197.0,1.9198184597712504,0
18198.0,1.1869789234238513,0
18199.0,0.4259970463028818,0
18200.0,0.28218903796381584,0
18201.0,3.199383267439477,0
18202.0,1.2615164811008506,0
18203.0,1.2253926325937587,0
18204.0,0.6414018442806895,0
18205.0,0.7754077610320794,0
18206.0,0.35524645986782044,0
18207.0,0.15967490310442725,0
18208.0,0.04651647287711941,0
18209.0,0.07470016801280505,0
18210.0,0.18221193181699788,0
18211.0,0.17945399568941306,0
18212.0,0.09525755370323186,0
18213.0,0.3961340019426993,0
18214.0,0.15464839085182622,0
18215.0,0.0505772209227206,0
18216.0,0.04914263158962057,0
18217.0,0.033675052870625666,0
18218.0,0.0941610026022684,0
18219.0,0.02691974680618958,0
18220.0,0.03114084418757418,0
18221.0,-0.0005265660823922103,0
18222.0,0.03697718573257197,0
18223.0,-0.006055871031213411,0
18224.0,0.32627956655800094,0
18225.0,0.9162066871809548,0
18226.0,0.06415057018050291,0
18227.0,0.05939839230524874,0
18228.0,0.0485670905963142,0
18229.0,0.3087814757865277,0
18230.0,9.276217755365282,0
18231.0,4.243330722617593,0
18232.0,0.263899687574232,0
18233.0,0.11651583582695152,0
18234.0,0.07627411707451526,0
18235.0,0.06628286928508059,0
18236.0,0.08703061646646032,0
18237.0,0.20698988853792247,0
18238.0,0.019206461309840106,0
18239.0,0.051674836384999534,0
18240.0,0.020386789114780923,0
18241.0,0.05517929268467453,0
18242.0,-0.0017887767877005634,0
18243.0,-0.003256339791115781,0
18244.0,-0.0066445536098808655,0
18245.0,0.029378291123832057,0
18246.0,-0.013199055900699141,0
18247.0,0.007552053228752298,0
18248.0,0.007696429692394813,0
18249.0,-0.004748415776552328,0
18250.0,0.03466928664157404,0
18251.0,0.02195455732077156,0
18252.0,0.04467866290624539,0
18253.0,1.5266078319340703,0
18254.0,4.857767646056924,0
18255.0,4.819748786057388,0
18256.0,0.17423976414783907,0
18257.0,0.2674822174531911,0
18258.0,0.14458998222572553,0
18259.0,0.10690520063589015,0
18260.0,0.1517608910269322,0
18261.0,0.05736982010732988,0
18262.0,0.016372978847302155,0
18263.0,0.038770191169108625,0
18264.0,0.011510062025307466,0
18265.0,0.014055157536758456,0
18266.0,-0.011205574305682475,0
18267.0,0.003214355642029987,0
18268.0,-0.012352016125699306,0
18269.0,0.0008410858051771108,0
18270.0,0.012796233046855787,0
18271.0,0.015385578272664346,0
18272.0,0.006190462428697641,0
18273.0,0.026348498794992348,0
18274.0,0.011629619181130035,0
18275.0,0.029633755642794357,0
18276.0,0.08787265390401539,0
18277.0,0.18853345664070686,0
18278.0,1.4711740546487968,0
18279.0,0.278182160127232,0
18280.0,2.2998151442375367,0
18281.0,0.42020407045383057,0
18282.0,0.7360040755288867,0
18283.0,0.11776212777025338,0
18284.0,0.4669636599306983,0
18285.0,0.21370347660588168,0
18286.0,0.06551575039511148,0
18287.0,0.11959916956344199,0
18288.0,0.08890384107373106,0
18289.0,0.01866681461010583,0
18290.0,0.056201392609895096,0
18291.0,0.03409305883132635,0
18292.0,0.04012429512614263,0
18293.0,0.037800293508039984,0
18294.0,0.03196532198988139,0
18295.0,0.05249812736351217,0
18296.0,0.0706202953567388,0
18297.0,0.28741652361090664,0
18298.0,0.03824344763648119,0
18299.0,0.08517034548638269,0
18300.0,0.12463507456693626,0
18301.0,0.29420578296024796,0
18302.0,0.20083741071789246,0
18303.0,0.1520497981485139,0
18304.0,0.5145301475445295,0
18305.0,0.06852706084190319,0
18306.0,0.12499299193756394,0
18307.0,0.07464565885936109,0
18308.0,0.4214518185939216,0
18309.0,0.5034132595218891,0
18310.0,0.18867440687898857,0
18311.0,0.057155041612415636,0
18312.0,0.06300687339772998,0
18313.0,0.03441161350621008,0
18314.0,0.0069045704368458916,0
18315.0,0.04159134863795705,0
18316.0,0.01920976639563643,0
18317.0,0.06451335270536784,0
18318.0,0.05550942862681463,0
18319.0,0.02958349229572943,0
18320.0,0.03485471220105729,0
18321.0,0.024764525141184268,0
18322.0,0.03573780617090866,0
18323.0,0.07193090304575395,0
18324.0,0.20163884755666417,0
18325.0,7.7441791668593085,0
18326.0,0.980556839683601,0
18327.0,12.235719642903359,0
18328.0,1.6587028582937329,0
18329.0,0.30864625112280347,0
18330.0,0.24957889144956746,0
18331.0,0.1279364282715127,0
18332.0,0.12999489599819647,0
18333.0,0.6291560446891092,0
18334.0,0.034220352640798646,0
18335.0,0.03471544225037171,0
18336.0,-0.0012655207531793167,0
18337.0,0.06513508839399706,0
18338.0,0.009296313011185775,0
18339.0,0.04242235333182215,0
18340.0,0.007639934376030499,0
18341.0,-0.012643550978146734,0
18342.0,0.038572374932813014,0
18343.0,-0.016327344012148248,0
18344.0,0.007436030052697329,0
18345.0,0.09084290275528834,0
18346.0,0.06984076451766669,0
18347.0,0.07762304624934768,0
18348.0,0.15467527564502845,0
18349.0,4.678614361302579,0
18350.0,14.815096651155343,0
18351.0,3.410611343948152,0
18352.0,2.5098466777459216,0
18353.0,1.0465669490467566,0
18354.0,0.5867919584304281,0
18355.0,0.18138241737720343,0
18356.0,0.14774179363430232,0
18357.0,2.050580190237609,0
18358.0,2.5239459466728795,0
18359.0,2.6679586142873934,0
18360.0,2.7236607036073206,0
18361.0,3.2964147237139927,0
18362.0,3.660889614346305,0
18363.0,2.7799109134703572,0
18364.0,2.1848547592904435,0
18365.0,0.23234723928350076,0
18366.0,0.10487517470574553,0
18367.0,0.12241476439001056,0
18368.0,0.30553845335225316,0
18369.0,-0.011548646148060115,0
18370.0,0.030726403769883393,0
18371.0,0.03419531157046113,0
18372.0,0.021944619216795747,0
18373.0,0.21512399569516502,0
18374.0,6.0126922995131435,0
18375.0,0.247992049333624,0
18376.0,4.207843970513725,0
18377.0,0.5263921944522827,0
18378.0,0.0476348446561633,0
18379.0,0.09796963288216848,0
18380.0,0.11307914761855198,0
18381.0,0.2667216615644629,0
18382.0,0.05413466840832287,0
18383.0,0.04416377319527731,0
18384.0,0.017694118756676702,0
18385.0,0.019326349572781287,0
18386.0,0.006036414263996259,0
18387.0,0.006571227316442885,0
18388.0,-0.007484726826320176,0
18389.0,0.023347248278126176,0
18390.0,0.0026716294132032026,0
